bedrooms,bathrooms,toilets,description,location,spec_location,price,estate_flag,terrace_flag,new_flag,serviced_flag,locationbed,estate_price,serviced_price,location_rank,new_price,exec_flag
3,4.0,4.0,"Freshly Built Superb 3 Bedrooms Flat in a cool, gated and secured area with clean water, good light and easy access roads in Majek opp Fara Park after Crown Estate in Sangotedo in Ajah axis ... New. Cheap. Supermarket Nearby. Drainage System. Pop Ceiling. All Room Ensuit. Big Compound. Fast Internet. Security. Restaurants Nearby. Water Treatment. Street Lights. Parking Space. Security Doors. ...",ajah,majek opp fara park after crown estate in sangotedo in ajah axis lekki. crown estate ajah lagos,700000.0,1,0,1,0,ajah3,1100000.0,1500000.0,27,1500000.0,1
2,0.0,0.0,"Lekki Ajah Thomas estate, 2Bedroom flat , excellent finish , pop, wardrobe, kitchen cabinet, water heater, constant power supply, good road network, it lovely Apartment ... ...",ajah,#NAME?,900000.0,1,0,0,0,ajah2,800000.0,1000000.0,22,1000000.0,1
2,2.0,3.0,"House features: Spacious living room and bedrooms, all rooms en-suite with spacious bathrooms, well equipped kitchen two conducive balcony 24hours power supply, well treated water system. Located in a serene and secured estate at sangotedo ... Dry. New. Serviced. Supermarket Nearby. Drainage System. Pop Ceiling. 24 Hours Electricity. All Room Ensuit. Big Compound. Fast Internet. 24 Hours Security. Security. Water Treatment. Parking Space. Security Doors. ...",ajah,ocean palm estate sangotedo ajah lagos,1200000.0,1,0,1,1,ajah2,800000.0,1000000.0,22,1000000.0,2
1,1.0,1.0,"This is in a shared apartment, It's a big room With bid Waldrob, Has it's own Toilet and bathroom The a big kitchen And Parlour to share. Rent N250k Legal N30k Agent N30k Total N310k ... ...",ajah,"abraham adesanya estate, abraham adesanya estate ajah lagos",250000.0,0,0,0,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,2.0,3.0,"Brand new tastefully built flat in a gated estate on addo road Ajah before addo round about, it built with arct design, tastefully finished decorated POP, all rooms ensuite with quest toilet, gass cooker, fitted ... ...",ajah,"gated estate, addo road ado ajah lagos",1000000.0,1,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
2,2.0,2.0,"Newly build 2 bedroom is available for rent at Ajah,price 650k for upstairs ,600k for downstairs yearly ... ...",ajah,ajah lagos,600000.0,0,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
2,2.0,2.0,"2bed in an estate, All Ensuite. With visitors toilet. Interlocked compound. Good Road. Very close to Badore Road Fitted Chicken. POP finished Water heater. Large Sitting Room. Want a Working Class Etc Price:750 P.A ... Pop Ceiling. 24 Hours Electricity. All Room Ensuit. Big Compound. 24 Hours Security. Parking Space. ...",ajah,badore ajah lagos,750000.0,1,0,0,0,ajah2,800000.0,1000000.0,22,1000000.0,1
6,0.0,0.0,"6 Bedroom American standard duplex with ample car park, all rooms en suite with pop furnished, visitors toilet and standard kitchen, Spacious, Clean, Nice, Standard apartment and secured compound, well structured and very organize, at ... ...",ajah,"abule parapo, awoyaya ajah lagos",1500000.0,0,1,0,0,ajah6,,,43,,1
3,0.0,0.0,Very nice and cute shared apartment facing badore road. ... ...,ajah,#NAME?,300000.0,0,0,0,0,ajah3,1100000.0,1500000.0,27,1500000.0,1
3,0.0,0.0,This 3 bedrooms is new and very much good looking ... ...,ajah,.. badore ajah lagos,1200000.0,1,0,1,0,ajah3,1100000.0,1500000.0,27,1500000.0,2
1,1.0,1.0,"?????? *A LUXURY MINI FLAT, (1 BEDROOM FLAT) FOR RENT* ?????? *FEATURES* -Sitting Room. - Visitor's Toilet - Ensuite Room -Fitted Kitchen -Clean Water -24Hrs Estate Security -Serena Environment. E.T.C *Price* : 600K Upstairs *Price* 500k Downstairs *Agency* : 50 *Legal* : ... New. Furnished. Pop Ceiling. 24 Hours Electricity. All Room Ensuit. Big Compound. 24 Hours Security. Parking Space. ...",ajah,westwood badore ajah lagos,600000.0,1,0,1,1,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,3.0,3.0,"A Well Kept 2 Bedrooms Flat in a peaceful, gated and secure area with good roads, very close to the road, clean water, easy access to the roads and good light in Sangotedo in Ajah ... Cheap. Renovated. Pop Ceiling. Big Compound. Fast Internet. Water Treatment. Street Lights. Parking Space. Security Doors. Supermarket Nearby. Drainage System. All Room Ensuit. 24 Hours Security. Church Nearby. Security. Restaurants Nearby. ...",ajah,before sangotedo market in sangotedo in ajah axis lekki. sangotedo ajah lagos,600000.0,0,0,0,0,ajah2,800000.0,1000000.0,22,1000000.0,1
1,2.0,2.0,"The apartment is a tastefully finished one bedroom apartment located in a gated estate and serene neighborhood. It is relatively new house, painted both internally & externally and compound is finished with interlocks. Ceiling is ... New. Serviced. Big Compound. ...",ajah,greenville estate badore ajah lagos,450000.0,1,0,1,1,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
3,3.0,4.0,"The apartment is a newly built 3 bedroom flat located in a gated, serene and secured estate. It is exquisitely painted both internally and externally. Floor is finished with vitrified tiles and ceiling with POP. ... Dry. New. All Room Ensuit. Water Treatment. ...",ajah,lekki palm city estate off lekki epe expressway ajah lagos,1700000.0,1,0,1,1,ajah3,1100000.0,1500000.0,27,1500000.0,2
2,2.0,3.0,"Brand new tastefully built flat in a gated estate on addo road Ajah before addo round about, it built with arct design, tastefully finished decorated POP, all rooms ensuite with quest toilet, gass cooker, fitted ... ...",ajah,"gated estate, addo road ado ajah lagos",1000000.0,1,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
3,3.0,3.0,"A neat 3 bedroom flat at serene environment with interlocked rd, off Ado Rd. Marshy Hill Estate.The Flat is Spacious bedroom, kitchen with store, the living room plus the compound. Everything space is big. price:1.2m ... ...",ajah,off addo road marshy hill estate ado ajah lagos,1200000.0,1,0,0,0,ajah3,1100000.0,1500000.0,27,1500000.0,2
1,0.0,0.0,"shared apartment at badore, ado, langbasa in a gated and compound environment. we have 150k,200k,250k and 300k ... ...",ajah,langbasa badore ajah lagos,200000.0,0,0,0,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
1,1.0,0.0,A spacious Miniflat with extra study room with spacious sitting room in a Penthouse with balcony just 3 people in the compound. ... Renovated. Pop Ceiling. All Room Ensuit. Big Compound. Water Treatment. Security Doors. ...,ajah,vina estate badore ajah badore ajah lagos,600000.0,1,0,1,1,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,2.0,2.0,EXQUISITELY FINISHED BRAND NEW 2 BEDROOM FLAT FOR RENT *FEATURES* -Large Sitting Room. -All Rooms Ensuite -Fitted Kitchen -Visitor's Toilet. -Water Heater -Stylish Wardrobe -Shower Cubicles -POP Finished -Water Treatment Plant -Excellent Parking Space. -Stamping Floor. Interlocked Road. -24Hrs Estate Security -Great Lighting -House Security Post. -Generator House. -Serena Environment. E.T.C ... New. Furnished. Pop Ceiling. 24 Hours Electricity. All Room Ensuit. Big Compound. 24 Hours Security. Parking Space. ...,ajah,badore ajah lagos,1000000.0,1,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
4,5.0,5.0,"A Newly Built Nice 4 Bedrooms Duplex in a very cool, seriously guarded, well gated and highly secured Estate with good roads, easy access to the roads, good light, clean water, very close to the ... New. Cheap. Serviced. Pop Ceiling. 24 Hours Electricity. Big Compound. Fast Internet. Water Treatment. Children Play Ground. Street Lights. Parking Space. Security Doors. Supermarket Nearby. Drainage System. Child Care. All Room Ensuit. 24 Hours Security. Boys Quater. Security. Cctv Cameras. Restaurants Nearby. ...",ajah,around the new shoprite in sangotedo in ajah axis lekki. sangotedo ajah lagos,2000000.0,1,1,1,1,ajah4,2000000.0,2620000.0,38,2620000.0,2
2,2.0,3.0,. ... ...,ajah,harmony estate lamgbasa ado ajah lagos,700000.0,0,0,0,0,ajah2,800000.0,1000000.0,22,1000000.0,1
4,0.0,0.0,FOR RENT!!! 4 Bedroom Detached Duplex LOCATION: Ado Road Ajah. RENT: N2.8 Million. FEATURES: â¢ Brand New. â¢ All rooms En-Suite. â¢ Self-serviced. â¢ Interlocked road. â¢ POP Ceiling. â¢ Clean Water. â¢ Fitted Kitchen. ... ...,ajah,ado road ado ajah lagos,2800000.0,1,1,1,1,ajah4,2000000.0,2620000.0,38,2620000.0,3
1,0.0,0.0,mini flat in Harmony estate *prepared metre available *interlocking road *not far from major road ... ...,ajah,"harmony estate, lamgbasa ajah lagos",350000.0,1,0,0,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
4,0.0,0.0,"Newly built stylish 4 bedroom duplex with a spacious bq. This is luxury redefined. No agency, just 10% commission 07065714094 ... ...",ajah,off mobil estate road ilaje ajah lagos,2000000.0,0,1,1,0,ajah4,2000000.0,2620000.0,38,2620000.0,2
3,3.0,3.0,Decent 3 bedroom flat for rent in Ajah. Only 4 people in a compound ... ...,ajah,ajah lagos,1000000.0,0,0,0,0,ajah3,1100000.0,1500000.0,27,1500000.0,1
3,3.0,3.0,"VERY DECENT 3 BEDROOMS FLAT, ALL ROOMS ENSUITE, FULLY TILED WITH WARDROBES, POP CEILING, WATER HEATER @ SEASIDE ESTATE, BADORE AJAH RENT: #800,000 P/A ... New. Renovated. Serviced. Supermarket Nearby. Drainage System. Pop Ceiling. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Parking Space. Security Doors. ...",ajah,badore ajah lagos,800000.0,1,0,1,1,ajah3,1100000.0,1500000.0,27,1500000.0,1
3,4.0,4.0,"A Brand New 3 Bedrooms Flat in a guarded and gated area of Majek with good light, easy access to the roads and clean water after Crown Estate in Ajah axis Lekki For Rent. ... New. Cheap. Pop Ceiling. Big Compound. Fast Internet. Water Treatment. Street Lights. Parking Space. Security Doors. Supermarket Nearby. Drainage System. All Room Ensuit. 24 Hours Security. Church Nearby. Security. Restaurants Nearby. ...",ajah,"majek, after crown estate in ajah axis lekki. crown estate ajah lagos",750000.0,1,0,1,0,ajah3,1100000.0,1500000.0,27,1500000.0,1
2,2.0,2.0,Brand new 2 bedroom flat for rent in Ajah. The house is located in a clean and secured environment. Its also very close to the main road. ... ...,ajah,ajah lagos,800000.0,0,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
2,2.0,2.0,EXQUISITELY FINISHED BRAND NEW 2 BEDROOM FLAT FOR RENT FEATURES -Large Sitting Room. -All Rooms Ensuite -Fitted Kitchen -Visitor's Toilet. -Water Heater -Stylish Wardrobe -Shower Cubicles -POP Finished -Water Treatment Plant -Excellent Parking Space. -Stamping Floor. Interlocked Road. -24Hrs Estate Security -Great Lighting -House Security Post. -Generator House. -Serena Environment. E.T.C ... New. Pop Ceiling. All Room Ensuit. ...,ajah,anu crescent badore ajah lekki badore ajah lagos,1000000.0,1,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
3,0.0,0.0,"Exceptionally clean, lovely and comfortable 3 Bedroom flats (downstairs) at Sangotedo, Ajah, Lagos. The features are: Solar system (green house) for 24-hours electricity supply from the sun Air conditioners in all rooms, parlor, dining and even kitchen ... ...",ajah,#NAME?,1300000.0,1,0,0,0,ajah3,1100000.0,1500000.0,27,1500000.0,2
4,0.0,0.0,A newly renovated 4 bedroom semi detached duplex with bq on a tarred road and good network of road Diamond estate on monastery road beside shoprite sangotedo. all rooms ensuite and massive particularly the master bedroom ... ...,ajah,"diamond estate, monastery beside shoprite sangotedo ajah lagos",2500000.0,1,1,1,0,ajah4,2000000.0,2620000.0,38,2620000.0,3
2,2.0,2.0,"Newly built 2 bedroom flat (up stairs) Rent: 1.2m Location: close to shoprite , Ajah ... ...",ajah,close to shoprite ajah lagos,1200000.0,1,0,1,1,ajah2,800000.0,1000000.0,22,1000000.0,2
2,2.0,3.0,A very good road and security Wise light u will not regret it ... ...,ajah,teran x estate near bleco super market olokonla ajah lagos,1100000.0,1,0,1,1,ajah2,800000.0,1000000.0,22,1000000.0,2
2,0.0,0.0,This is 6 unit of 2 bedroom new house in university view estates opposite lagos business school. rent ... ...,ajah,"opposite lagos business school, lekki-ajah ajah lagos",1000000.0,1,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
1,0.0,0.0,"shared apartment at badore, ado, langbasa in a gated and compound environment. we have 150k,200k,250k and 300k ... ...",ajah,langbasa badore ajah lagos,200000.0,0,0,0,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,3.0,3.0,"A Very Spacious 2 Bedrooms Flat in a gated, secured and cool Estate with clean water, good light and easy access roads in Abijo after Crown Estate in Ajah axis Lekki For Rent. ... Cheap. Renovated. Supermarket Nearby. Pop Ceiling. All Room Ensuit. Big Compound. Fast Internet. 24 Hours Security. Security. Restaurants Nearby. Water Treatment. Street Lights. Parking Space. Security Doors. ...",ajah,an estate in abijo after crown estate in ajah axis lekki. abijo ajah lagos,550000.0,1,0,0,0,ajah2,800000.0,1000000.0,22,1000000.0,1
5,6.0,6.0,"Tastefully finished and well-managed bungalow for rent in Badore, well-managed road. The apartment comes with a swimming pool, children playground, CCTV camera the water treatment plant, generator house, and security house, pet house, etc. ... Dry. Pop Ceiling. Mosques Nearby. Water Treatment. Children Play Ground. Parking Space. Supermarket Nearby. Drainage System. Swimming Pool. Child Care. All Room Ensuit. Boys Quater. Church Nearby. Security. Cctv Cameras. Restaurants Nearby. ...",ajah,"cooperative villa road, badore badore ajah lagos",2000000.0,0,0,0,0,ajah5,2600000.0,4500000.000000001,49,4500000.000000001,1
1,1.0,1.0,"A single room boys quarter is available in an estate with security,light, interlock compound clean water, personal toilet and bathroom but no kitchen. Standby generator as from 7 pm till day brake. ... ...",ajah,ajah ajah lagos,120000.0,1,0,0,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,0.0,0.0,Semi furnished 2 bedroom bungalow for rent in ajah ... ...,ajah,#NAME?,1300000.0,1,0,1,1,ajah2,800000.0,1000000.0,22,1000000.0,2
3,3.0,4.0,"*Lovely 3 bedroom flat, master ensuite, tiled, kitchen cabinet+water heater, pop, wardrobe, gated, good road networking, parking space etc @ rotea close, Penniisulla garden estate ajah itâs going for #1.6m negotiable* ... ...",ajah,peninsula estate ajah lagos,1600000.0,1,0,1,1,ajah3,1100000.0,1500000.0,27,1500000.0,2
1,1.0,1.0,"Sweet brand new room and parlour self contained in United Estate Sangotedo Rent:500k A/A 10% each No Caution, No Service Charge Note:Inspection fee 3k Contact: God's Empire Real Estate Consultant Mr Napoleon ... New. Cheap. Pop Ceiling. Big Compound. Water Treatment. Children Play Ground. Street Lights. Parking Space. Security Doors. Printing Service. Supermarket Nearby. Drainage System. All Room Ensuit. 24 Hours Security. Church Nearby. Security. Restaurants Nearby. ...",ajah,united estate sangotedo ajah lagos,500000.0,1,0,1,1,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,2.0,2.0,EXQUISITELY FINISHED BRAND NEW 2 BEDROOM FLAT FOR RENT FEATURES -Large Sitting Room. -All Rooms Ensuite -Fitted Kitchen -Visitor's Toilet. -Water Heater -Stylish Wardrobe -Shower Cubicles -POP Finished -Water Treatment Plant -Excellent Parking Space. -Stamping Floor. Interlocked Road. -24Hrs Estate Security -Great Lighting -House Security Post. -Generator House. -Serena Environment. E.T.C ... Pop Ceiling. 24 Hours Electricity. All Room Ensuit. Big Compound. 24 Hours Security. ...,ajah,anu crescent estate badore ajah lagos,1000000.0,1,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
3,0.0,3.0,"3 bedroom Flat en-suite plus 1rm bq in a mini estate along Mobil Road ILAJE-AJAH. N1m per annum Service Charge N10,000 per month ie N120,000pa. ... ...",ajah,"off mobil road, ilaje ajah lagos",1000000.0,1,0,0,1,ajah3,1100000.0,1500000.0,27,1500000.0,1
1,1.0,1.0,"A Newly Built Room Self-contained in a decent, gated and guarded area of Majek with clean water, easy access to the roads and good light opposite Fara Park after Crown Estate in Ajah axis Lekki ... New. Cheap. Pop Ceiling. Big Compound. Fast Internet. Water Treatment. Street Lights. Parking Space. Security Doors. Supermarket Nearby. Drainage System. All Room Ensuit. 24 Hours Security. Church Nearby. Security. Restaurants Nearby. ...",ajah,majek opp fara park after crown estate in ajah axis lekki. crown estate ajah lagos,350000.0,1,0,1,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,2.0,3.0,"well maintained tastefully built 2 bedroom flats in ogombo Ajah area. standard built with POP finishing, all rooms ensuite with water heater and quality wardrobes, good fitted kitchen cabinets and the items can be sold ... ...",ajah,"olive estate, ogombo ajah ogombo ajah lagos",600000.0,0,0,0,0,ajah2,800000.0,1000000.0,22,1000000.0,1
1,1.0,2.0,Brand new Miniflat with 2 toilets spacious sitting room and spacious kitchen. ... New. Pop Ceiling. All Room Ensuit. Big Compound. 24 Hours Security. ...,ajah,red roof bustop langbasa road ajah ado ajah lagos,550000.0,1,0,1,0,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,2.0,3.0,This two bedrooms is new and good looking ... ...,ajah,royal palm will estate remlek badore ajah lagos,600000.0,0,0,1,0,ajah2,800000.0,1000000.0,22,1000000.0,1
1,1.0,1.0,Very lovely apartment in good location of the estate Power 36k yrs Services charge 48k Agency and agreement 30k each ... ...,ajah,lekki scheme 2 peninsula ajah lagos,180000.0,1,0,0,1,ajah1,400000.0,570000.0000000002,11,570000.0000000002,1
2,2.0,3.0,Newly buit 2bedroom flat in a cerene neighbourhood ... New. Cheap. Serviced. Supermarket Nearby. Drainage System. Pop Ceiling. All Room Ensuit. 24 Hours Security. Church Nearby. Security. Restaurants Nearby. Water Treatment. Parking Space. ...,ajah,"onison street, lakowe lakowe ajah lagos",500000.0,0,0,1,1,ajah2,800000.0,1000000.0,22,1000000.0,1
